time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.928579489692,0.922647979226,13.945489755,0.172414240192,0.128061811586,0.0,-1.43740460125,1.63100489476,4.07408580307,0.0943994643193,0.0443303749753,0.0,507.0561990190191,506.49307209035516,504.0110045069477,505.97500591793306
1.9800000000000013,-1.01763939194,1.02424317014,14.1934346718,0.192662514842,0.13202133309,0.0,-1.53162616985,1.75752665015,4.1896467169,0.0513473569131,0.0305840785286,0.0,465.8741958424214,464.7987665123335,467.1668399588168,463.8024328813109
2.0400000000000014,-1.1119414829,1.13307581148,14.4446158074,0.195959786776,0.13392685028,0.0,-1.61195198491,1.87045288802,4.18286295854,0.0449114005979,0.0325298873943,0.0,427.40309709898327,427.56930451119416,428.98217862908473,428.43685932056695
2.1000000000000014,-1.21123035234,1.2488553234,14.6959914198,0.199135970903,0.147839274476,0.0,-1.69894441532,1.98902631307,4.19583404817,0.0360156857677,-0.00657421302276,0.0,437.73214136286015,434.4655168449445,434.82565334629703,434.0806957140458
2.1600000000000015,-1.31649631588,1.37251272986,14.9516541113,0.203263963821,0.149875472307,0.0,-1.8100833651,2.13311365389,4.3254216411,0.0502260771549,-0.0248949175454,0.0,474.00148351783025,472.59140625388306,472.67475620194733,473.76950302217216
2.2200000000000015,-1.42888000542,1.50544208104,15.2175720639,0.214083507431,0.154809839832,0.0,-1.9364511644,2.29881748757,4.53700635422,0.07965509832,0.00170446652288,0.0,499.09559805163445,501.0334789929837,497.8455823175399,499.9966254288439
2.2800000000000016,-1.54797312939,1.64723476925,15.4899756483,0.229071623625,0.155029608866,0.0,-2.03333650693,2.4288637157,4.54251412409,0.0434332968684,-0.00343754129188,0.0,439.69283859346274,439.2665712134632,439.95194360128136,436.94572843537674
2.3400000000000016,-1.67346804489,1.79786768045,15.766140719,0.233524203999,0.159939365762,0.0,-2.15023165224,2.59241757488,4.66200324391,0.0571672395427,0.020168971933,0.0,476.18470101681686,477.9873146298901,475.14438054465074,476.1975173270238
2.4000000000000017,-1.80549936366,1.95756109224,16.0459593468,0.237719716379,0.161139763075,0.0,-2.25092292166,2.73092185373,4.66492422395,0.0656259856197,0.0184481033053,0.0,441.10289095150483,440.960697927475,441.3864770694388,442.086696677207
2.4600000000000017,-1.94398542964,2.12616683064,16.3281573999,0.242095666349,0.165139827508,0.0,-2.36559684796,2.88946288767,4.74086722892,0.0570738957888,0.0359194193478,0.0,465.0354201578439,466.40224734700405,466.12357692494106,465.4573198957952
2.520000000000002,-2.08834094711,2.30277974364,16.6085138478,0.248030033947,0.167306396905,0.0,-2.44651715766,2.99803273527,4.60460521918,0.0732698675935,0.0330432500249,0.0,395.20829947115453,394.9437404987728,395.0458298172124,396.54012274181855
2.580000000000002,-2.2383373793,2.48706048484,16.8847907462,0.265965483788,0.177237648271,0.0,-2.55417077022,3.14599151489,4.60363072789,0.112394897967,0.062750610253,0.0,441.4771086543401,443.9230576125547,440.988610389389,444.21553619952414
2.640000000000002,-2.39447229612,2.67975437648,17.1582418349,0.273161892022,0.184032040656,0.0,-2.65090854439,3.27756772885,4.51124021013,0.118661915416,0.0424462659426,0.0,414.8580641367881,413.0734304414065,412.1154882654907,412.68197120036285
2.700000000000002,-2.55630215268,2.88009698742,17.4249270534,0.280917814677,0.194341650343,0.0,-2.74419292221,3.40096859106,4.37821549275,0.1262808024,0.0717906951196,0.0,396.6084215347157,399.29726901261853,399.3563140025381,400.0658708950297
2.760000000000002,-2.72491965943,3.08942067079,17.688676118,0.293763747067,0.199119411111,0.0,-2.87677679816,3.57735500138,4.41235638852,0.150253949609,0.0629824372011,0.0,457.8030997859181,457.10502705262866,456.00365142555756,457.9311035043563
2.820000000000002,-2.90083497063,3.3084452723,17.9508138475,0.302959075363,0.20288643513,0.0,-2.98741456641,3.72402030793,4.32528202147,0.144251578804,0.0616809020281,0.0,418.5770541593549,418.4668382949461,418.01284238734615,417.5115193151231
2.880000000000002,-3.0842753792,3.53757519627,18.2114079617,0.316658336144,0.208145970558,0.0,-3.12768392717,3.9145723044,4.35994962827,0.118418563473,0.0467516801686,0.0,461.2746553808244,460.09606892053944,461.55696717953657,459.52967363035447
2.940000000000002,-3.27683542592,3.7792626939,18.4766514113,0.334045186123,0.211360462634,0.0,-3.29113431496,4.14293523398,4.47958185889,0.152363833995,0.0384403628362,0.0,491.35005490634734,490.7342912828915,488.35079232031785,490.8904729668647
3.000000000000002,-3.47851644064,4.03381562193,18.7455483326,0.351521101821,0.214538494398,0.0,-3.43177700586,4.34335312762,4.48232943819,0.119515917586,0.0269429297248,0.0,457.3175383759808,456.40109948903256,458.47736512921006,455.8776642523622
3.0600000000000023,-3.68915691097,4.30135947718,19.0164476665,0.359296548522,0.21615307767,0.0,-3.58959989156,4.57498784578,4.54639185983,0.126916339049,0.0268387958687,0.0,479.8140778832335,479.8062753793463,479.11123702742987,479.6859353675409
3.1200000000000023,-3.90830448016,4.58129658353,19.2868068454,0.369605188964,0.218501250217,0.0,-3.71553271561,4.75677980267,4.46503673393,0.107696649699,0.0351245269273,0.0,433.3761414420657,434.0724970243169,434.28594965691934,432.6839991643771
3.1800000000000024,-4.13649716426,4.87465660798,19.5581563114,0.396764737264,0.223474905568,0.0,-3.89108179559,5.02398584357,4.57701855828,0.0566445998313,0.0525087861412,0.0,499.27900653420016,500.54668098136545,501.2544574795603,497.53596898114216
3.2400000000000024,-4.37506468278,5.18404363356,19.8348686583,0.40690978194,0.227544456221,0.0,-4.06135369024,5.28911172788,4.64499748188,0.0839223617301,0.0618784069289,0.0,491.6678497249662,492.3634602260789,489.45827853514373,491.4874259287356
3.3000000000000025,-4.62405471795,5.50966968515,20.1159535739,0.419083489464,0.232093204219,0.0,-4.23852142924,5.5653948824,4.72246230328,0.112014182918,0.050590159281,0.0,498.62504289025725,497.801462349235,497.02378115712304,499.08522953769466
3.3600000000000025,-4.88225546733,5.84941378504,20.3956786694,0.425907403508,0.235764876704,0.0,-4.36850935434,5.75955069443,4.60133674419,0.107097387108,0.0405699090459,0.0,435.3183871953096,434.48024369137113,435.5652415333581,435.16477857024165
3.4200000000000026,-5.14854057847,6.20121151829,20.6688868967,0.433197965341,0.239047291395,0.0,-4.50794150086,5.96714582937,4.50501413025,0.0956396419228,0.0292096597998,0.0,445.58627176996134,444.65695062793066,445.37456736310963,444.4454607476055
3.4800000000000026,-5.42349256288,6.56583417389,20.9369538887,0.441001234392,0.255922035094,0.0,-4.65834054147,6.18676218993,4.42927760016,0.110225967029,-0.0146060907524,0.0,455.6880792845395,452.17097046183835,453.7261208484997,454.9044840173677
3.5400000000000027,-5.70769974509,6.94364202961,21.2003156782,0.448314433922,0.261404687333,0.0,-4.81563280922,6.40676756573,4.34857864571,0.118266379338,-0.0434561845506,0.0,455.4094744887679,453.09513991561516,455.54833526196376,456.20198304053076
3.6000000000000028,-6.00127987242,7.33445019056,21.4582622099,0.457171995737,0.259135115363,0.0,-4.97025576948,6.62035282118,4.24907327843,0.131654317967,-0.0511353635801,0.0,450.70558566479275,450.0831021213212,449.56812596242395,450.6653595992732
3.660000000000003,-6.30525788914,7.74000694628,21.7139368285,0.468888207651,0.26136248868,0.0,-5.1623040551,6.89824695983,4.27151521774,0.151888806256,-0.0775725911205,0.0,495.6770006762285,493.7276072068,492.28987672219813,493.8009557907326
3.720000000000003,-6.61935490452,8.15989297987,21.965965652,0.478351235855,0.262846658248,0.0,-5.30776376322,7.09813205143,4.12896566846,0.157276137742,-0.0516056768277,0.0,439.1497094252918,441.2954198226132,440.25163255496307,440.7198286396404
3.780000000000003,-6.94179463242,8.59109846417,22.2079797822,0.488387338993,0.259948829106,0.0,-5.44028571895,7.27574300576,3.93815347207,0.164641673427,-0.0578321301055,0.0,423.3049936238366,422.7665856100904,422.9013986148163,423.56120587745625
3.840000000000003,-7.27125862533,9.03137199959,22.4354228147,0.499674584709,0.256707979936,0.0,-5.54214780346,7.40065692386,3.64399044874,0.17649779585,-0.0536537811228,0.0,379.4636870786192,379.86198541440024,381.24967807816574,382.41356873922643
3.900000000000003,-7.60793039416,9.48116851862,22.6488223726,0.511754109275,0.253477608763,0.0,-5.68022119283,7.59294149511,3.46903368127,0.188720495502,-0.0545324856127,0.0,428.2764342556368,428.19961769604606,427.1015327310828,428.1759792034536
3.960000000000003,-7.95291886365,9.94262643904,22.8517498981,0.523198026957,0.255651154993,0.0,-5.81962347548,7.7891933176,3.29472076863,0.183528552118,-0.030141729297,0.0,427.84309546982786,429.9140479866802,429.6152379138897,429.20994850165766
4.020000000000002,-8.30777344503,10.418701035,23.048958933,0.534201764765,0.253908392059,0.0,-6.0085328163,8.07978856068,3.27730115388,0.183024397978,-0.0343962556408,0.0,488.0489647677702,487.73096439668865,487.9154603472201,487.9070889180551
4.080000000000001,-8.67398894185,10.9123331109,23.2450666674,0.545173793855,0.255471246247,0.0,-6.19856738013,8.37427497589,3.25779644674,0.181265721339,-0.0564923108994,0.0,492.32203659076583,490.68314543474656,490.6413743727091,490.5395333249017
4.14,-9.05035930477,11.421146971,23.4356688815,0.556572829986,0.252207588505,0.0,-6.34704406845,8.58634862583,3.09510633733,0.172051167446,-0.0617603929969,0.0,443.8517858905551,443.41670198753417,442.67513646305355,441.94679415918876
4.199999999999998,-9.43519937603,11.9418465759,23.6150044599,0.570653269761,0.248668273714,0.0,-6.48098350909,8.77071173405,2.88244864676,0.149582099676,-0.0675865683717,0.0,424.8954244591691,424.39228055403635,425.63910255769576,423.73835316067556
4.259999999999997,-9.82865263407,12.4749070312,23.7834257069,0.583629314532,0.244612438484,0.0,-6.63396200042,8.99809935832,2.73086935692,0.170325904444,-0.0676190536448,0.0,449.65984362133355,449.65384532443625,448.5495494411771,450.25450222319256
4.319999999999996,-10.231095242,13.0212842267,23.942076337,0.595308808756,0.2410884354,0.0,-6.78072561904,9.21455687728,2.55697366262,0.155834381335,-0.0607313210227,0.0,441.70384994606417,442.2685518910215,443.99140956982166,442.82668743258625
4.379999999999995,-10.6426207041,13.5812940477,24.0911357968,0.604803943735,0.241257166559,0.0,-6.93686555644,9.45213018521,2.41089896325,0.150291576226,-0.0833549470336,0.0,455.56287111697986,453.7461645916764,455.4045874546119,454.98263520270046
4.439999999999993,-11.0630217826,14.1543190133,24.2295784123,0.615494514998,0.243500405171,0.0,-7.07675381547,9.64858483643,2.20343809895,0.163310654672,-0.0550463318412,0.0,430.84833843507784,433.23161298584847,432.5628158888289,433.68149052660203
4.499999999999992,-11.4931576161,14.7421684939,24.3597427543,0.634685469611,0.240236059927,0.0,-7.26062666966,9.94638576828,2.13314467987,0.195702930548,-0.0587069240522,0.0,487.60461248148334,487.3291280153618,486.2008139660955,488.6487339322956
4.559999999999991,-11.9335395202,15.34616541,24.4829603318,0.646565995431,0.239382772631,0.0,-7.41876111842,10.1865433802,1.97316875572,0.198749563559,-0.0778443196189,0.0,459.34625537022845,457.8225096377435,458.1729285463361,458.4517045760998
4.6199999999999894,-12.3843508812,15.9668784304,24.5995132209,0.658847747054,0.234903284163,0.0,-7.6077753014,10.5032700352,1.91018751826,0.204200771159,-0.0741070119764,0.0,497.92522095297426,498.1947114008326,497.22341507549106,497.65744761431097
4.679999999999988,-12.8447820294,16.6023041985,24.706566511,0.675222995258,0.23070818931,0.0,-7.73999121279,10.6778657585,1.65792729678,0.225275483188,-0.0696860546338,0.0,426.5504904893759,426.923722319617,426.9062156960465,428.7473274475506
4.739999999999987,-13.3135090245,17.2491927182,24.7995817738,0.689085300111,0.226576528194,0.0,-7.88421809619,10.8850620789,1.44204069898,0.217521366175,-0.0681696251982,0.0,442.93859603352456,443.0597029633959,444.74785753323704,444.1612169499875
4.799999999999986,-13.7909391358,17.9086251607,24.8796860046,0.70212480669,0.228191310811,0.0,-8.03026220396,11.0956696187,1.22731914506,0.216494516964,-0.0431776888362,0.0,444.47792042690116,446.51976057561313,446.3647721386748,446.327334231859
4.859999999999984,-14.2775119835,18.581612565,24.9478815968,0.722222257773,0.229495202858,0.0,-8.1887616255,11.3368953225,1.0440263683,0.244522680552,-0.0660294661527,0.0,462.34049521491403,460.53418165713055,461.4420800603273,463.69870507793263
4.919999999999983,-14.7734205189,19.2685644174,25.0042393637,0.736882268433,0.225992961159,0.0,-8.34144533907,11.5612162361,0.833712893495,0.243034702902,-0.0597076083892,0.0,455.1156777944786,455.6187432510297,454.8114014315157,454.75024985695546
4.979999999999982,-15.2803950689,19.9743487083,25.0537642068,0.751452317712,0.244366836126,0.0,-8.55837024249,11.962194904,0.812811157549,0.241830025074,-0.112252016277,0.0,536.0314537883701,532.4435939171011,533.6532641266714,533.6190694276637
5.0399999999999805,-15.798856203,20.6993144425,25.0965690296,0.767575457446,0.237917577841,0.0,-8.72337748405,12.2029613111,0.612900947272,0.254594167184,-0.10747399662,0.0,473.1870016413059,473.54484481483894,471.5682213676107,472.6103276336989
